DemandByTimeSlice,UCLMSc,finElecDL,SprD,4.08569,4.73482,5.38394,6.03307,6.6822,7.33133,7.98046,8.62958,9.27871,9.92784,10.577,11.2261,11.8752,12.5244,13.1735,13.8226,14.4717,15.1209,15.77,16.4191,17.0682,17.7174,18.3665,19.0156,19.6648,20.3139,20.963,21.6121,22.2613,22.9104,23.199
DemandByTimeSlice,UCLMSc,finElecDL,SprN,5.74205,6.65434,7.56662,8.47891,9.3912,10.3035,11.2158,12.1281,13.0404,13.9526,14.8649,15.7772,16.6895,17.6018,18.5141,19.4264,20.3387,21.2509,22.1632,23.0755,23.9878,24.9001,25.8124,26.7247,27.637,28.5492,29.4615,30.3738,31.2861,32.1984,32.604
DemandByTimeSlice,UCLMSc,finElecDL,SumD,1.87721,2.17546,2.4737,2.77195,3.0702,3.36845,3.6667,3.96494,4.26319,4.56144,4.85969,5.15794,5.45618,5.75443,6.05268,6.35093,6.64918,6.94742,7.24567,7.54392,7.84217,8.14042,8.43866,8.73691,9.03516,9.33341,9.63166,9.9299,10.2282,10.5264,10.659
DemandByTimeSlice,UCLMSc,finElecDL,SumN,3.71761,4.30826,4.8989,5.48955,6.0802,6.67085,7.2615,7.85214,8.44279,9.03344,9.62409,10.2147,10.8054,11.396,11.9867,12.5773,13.168,13.7586,14.3493,14.9399,15.5306,16.1212,16.7119,17.3025,17.8932,18.4838,19.0745,19.6651,20.2558,20.8464,21.109
DemandByTimeSlice,UCLMSc,finElecDL,AutD,4.08569,4.73482,5.38394,6.03307,6.6822,7.33133,7.98046,8.62958,9.27871,9.92784,10.577,11.2261,11.8752,12.5244,13.1735,13.8226,14.4717,15.1209,15.77,16.4191,17.0682,17.7174,18.3665,19.0156,19.6648,20.3139,20.963,21.6121,22.2613,22.9104,23.199
DemandByTimeSlice,UCLMSc,finElecDL,AutN,5.74205,6.65434,7.56662,8.47891,9.3912,10.3035,11.2158,12.1281,13.0404,13.9526,14.8649,15.7772,16.6895,17.6018,18.5141,19.4264,20.3387,21.2509,22.1632,23.0755,23.9878,24.9001,25.8124,26.7247,27.637,28.5492,29.4615,30.3738,31.2861,32.1984,32.604
DemandByTimeSlice,UCLMSc,finElecDO,WinD,1.88149,2.18042,2.47934,2.77827,3.0772,3.37613,3.67506,3.97398,4.27291,4.57184,4.87077,5.1697,5.46862,5.76755,6.06648,6.36541,6.66434,6.96326,7.26219,7.56112,7.86005,8.15898,8.4579,8.75683,9.05576,9.35469,9.65362,9.95254,10.2515,10.5504,10.99
DemandByTimeSlice,UCLMSc,finElecDO,WinN,1.36618,1.58323,1.80029,2.01734,2.2344,2.45146,2.66851,2.88557,3.10262,3.31968,3.53674,3.75379,3.97085,4.1879,4.40496,4.62202,4.83907,5.05613,5.27318,5.49024,5.7073,5.92435,6.14141,6.35846,6.57552,6.79258,7.00963,7.22669,7.44374,7.6608,7.98
DemandByTimeSlice,UCLMSc,finElecDO,SprD,1.66578,1.93043,2.19509,2.45974,2.7244,2.98906,3.25371,3.51837,3.78302,4.04768,4.31234,4.57699,4.84165,5.1063,5.37096,5.63562,5.90027,6.16493,6.42958,6.69424,6.9589,7.22355,7.48821,7.75286,8.01752,8.28218,8.54683,8.81149,9.07614,9.3408,9.73
DemandByTimeSlice,UCLMSc,finElecDO,SprN,1.10253,1.2777,1.45286,1.62803,1.8032,1.97837,2.15354,2.3287,2.50387,2.67904,2.85421,3.02938,3.20454,3.37971,3.55488,3.73005,3.90522,4.08038,4.25555,4.43072,4.60589,4.78106,4.95622,5.13139,5.30656,5.48173,5.6569,5.83206,6.00723,6.1824,6.44
DemandByTimeSlice,UCLMSc,finElecDO,SumD,1.84554,2.13875,2.43197,2.72518,3.0184,3.31162,3.60483,3.89805,4.19126,4.48448,4.7777,5.07091,5.36413,5.65734,5.95056,6.24378,6.53699,6.83021,7.12342,7.41664,7.70986,8.00307,8.29629,8.5895,8.88272,9.17594,9.46915,9.76237,10.0556,10.3488,10.78
DemandByTimeSlice,UCLMSc,finElecDO,SumN,1.21038,1.40269,1.59499,1.7873,1.9796,2.1719,2.36421,2.55651,2.74882,2.94112,3.13342,3.32573,3.51803,3.71034,3.90264,4.09494,4.28725,4.47955,4.67186,4.86416,5.05646,5.24877,5.44107,5.63338,5.82568,6.01798,6.21029,6.40259,6.5949,6.7872,7.07
DemandByTimeSlice,UCLMSc,finElecDO,AutD,1.73768,2.01376,2.28984,2.56592,2.842,3.11808,3.39416,3.67024,3.94632,4.2224,4.49848,4.77456,5.05064,5.32672,5.6028,5.87888,6.15496,6.43104,6.70712,6.9832,7.25928,7.53536,7.81144,8.08752,8.3636,8.63968,8.91576,9.19184,9.46792,9.744,10.15
DemandByTimeSlice,UCLMSc,finElecDO,AutN,1.17443,1.36102,1.54762,1.73421,1.9208,2.10739,2.29398,2.48058,2.66717,2.85376,3.04035,3.22694,3.41354,3.60013,3.78672,3.97331,4.1599,4.3465,4.53309,4.71968,4.90627,5.09286,5.27946,5.46605,5.65264,5.83923,6.02582,6.21242,6.39901,6.5856,6.86
DemandByTimeSlice,UCLMSc,finElecDC,WinD,1.7471,2.02467,2.30225,2.57982,2.8574,3.13498,3.41255,3.69013,3.9677,4.24528,4.52286,4.80043,5.07801,5.35558,5.63316,5.91074,6.18831,6.46589,6.74346,7.02104,7.29862,7.57619,7.85377,8.13134,8.40892,8.6865,8.96407,9.24165,9.51922,9.7968,10.048
DemandByTimeSlice,UCLMSc,finElecDC,WinN,1.26859,1.47014,1.6717,1.87325,2.0748,2.27635,2.4779,2.67946,2.88101,3.08256,3.28411,3.48566,3.68722,3.88877,4.09032,4.29187,4.49342,4.69498,4.89653,5.09808,5.29963,5.50118,5.70274,5.90429,6.10584,6.30739,6.50894,6.7105,6.91205,7.1136,7.296
DemandByTimeSlice,UCLMSc,finElecDC,SprD,1.54679,1.79254,2.0383,2.28405,2.5298,2.77555,3.0213,3.26706,3.51281,3.75856,4.00431,4.25006,4.49582,4.74157,4.98732,5.23307,5.47882,5.72458,5.97033,6.21608,6.46183,6.70758,6.95334,7.19909,7.44484,7.69059,7.93634,8.1821,8.42785,8.6736,8.896
DemandByTimeSlice,UCLMSc,finElecDC,SprN,1.02378,1.18643,1.34909,1.51174,1.6744,1.83706,1.99971,2.16237,2.32502,2.48768,2.65034,2.81299,2.97565,3.1383,3.30096,3.46362,3.62627,3.78893,3.95158,4.11424,4.2769,4.43955,4.60221,4.76486,4.92752,5.09018,5.25283,5.41549,5.57814,5.7408,5.888
DemandByTimeSlice,UCLMSc,finElecDC,SumD,1.71371,1.98598,2.25826,2.53053,2.8028,3.07507,3.34734,3.61962,3.89189,4.16416,4.43643,4.7087,4.98098,5.25325,5.52552,5.79779,6.07006,6.34234,6.61461,6.88688,7.15915,7.43142,7.7037,7.97597,8.24824,8.52051,8.79278,9.06506,9.33733,9.6096,9.856
DemandByTimeSlice,UCLMSc,finElecDC,SumN,1.12393,1.3025,1.48106,1.65963,1.8382,2.01677,2.19534,2.3739,2.55247,2.73104,2.90961,3.08818,3.26674,3.44531,3.62388,3.80245,3.98102,4.15958,4.33815,4.51672,4.69529,4.87386,5.05242,5.23099,5.40956,5.58813,5.7667,5.94526,6.12383,6.3024,6.464
DemandByTimeSlice,UCLMSc,finElecDC,AutD,1.61356,1.86992,2.12628,2.38264,2.639,2.89536,3.15172,3.40808,3.66444,3.9208,4.17716,4.43352,4.68988,4.94624,5.2026,5.45896,5.71532,5.97168,6.22804,6.4844,6.74076,6.99712,7.25348,7.50984,7.7662,8.02256,8.27892,8.53528,8.79164,9.048,9.28
DemandByTimeSlice,UCLMSc,finElecDC,AutN,1.09054,1.26381,1.43707,1.61034,1.7836,1.95686,2.13013,2.30339,2.47666,2.64992,2.82318,2.99645,3.16971,3.34298,3.51624,3.6895,3.86277,4.03603,4.2093,4.38256,4.55582,4.72909,4.90235,5.07562,5.24888,5.42214,5.59541,5.76867,5.94194,6.1152,6.272

FuelProductionByTimeSlice,UCLMSc,priWIND,WinD,0,0,0,0,0,0,0,0,5.69413,9.18386,10.8602,12.6877,14.4803,14.4803,14.4803,18.1003,18.1003,18.1003,18.1003,27.1505,27.1505,27.1505,27.1505,27.1505,27.1505,27.1505,27.1505,27.1505,27.3315,27.3315,27.3315
FuelProductionByTimeSlice,UCLMSc,priWIND,WinN,0,0,0,0,0,2.28532,2.06401,3.25211,5.25716,6.66853,7.88575,9.21274,10.5143,10.5143,10.5143,13.1429,13.1429,13.1429,13.1429,19.7144,19.7144,19.7144,19.7144,19.7144,19.7144,19.7144,19.7144,19.7144,19.8458,19.8458,19.8458
FuelProductionByTimeSlice,UCLMSc,priWIND,SprD,0,0,0,0,0,0,0,0,6.79609,8.62061,10.1941,11.9096,13.5922,13.5922,13.5922,16.9902,16.9902,16.9902,16.9902,25.4853,25.4853,25.4853,25.4853,25.4853,25.4853,25.4853,25.4853,25.4853,25.6552,25.6552,25.6552
FuelProductionByTimeSlice,UCLMSc,priWIND,SprN,1.53692,3.1323,3.17054,3.17054,3.17054,4.49813,4.49813,4.49813,4.49813,5.70573,6.7472,7.8826,8.99627,8.99627,8.99627,11.2453,11.2453,11.2453,11.2453,16.868,16.868,16.868,16.868,16.868,16.868,16.868,16.868,16.868,16.9805,16.9805,16.9805
FuelProductionByTimeSlice,UCLMSc,priWIND,SumD,0,0,0,0,0,0,0,0,0,7.4967,8.86508,10.3569,11.8201,11.8201,11.8201,14.7751,14.7751,14.7751,14.7751,22.1627,22.1627,22.1627,22.1627,22.1627,22.1627,22.1627,22.1627,22.1627,22.3104,22.3104,22.3104
FuelProductionByTimeSlice,UCLMSc,priWIND,SumN,0,0,0,0,0,0,0,0,3.87607,4.91667,5.81411,6.79249,7.75215,7.75215,7.75215,9.69018,9.69018,9.69018,9.69018,14.5353,14.5353,14.5353,14.5353,14.5353,14.5353,14.5353,14.5353,14.5353,14.6322,14.6322,14.6322
FuelProductionByTimeSlice,UCLMSc,priWIND,AutD,0,0,0,0,0,0.968203,0,0,0,7.77837,9.19816,10.746,12.2642,12.2642,12.2642,15.3303,15.3303,15.3303,15.3303,22.9954,22.9954,22.9954,22.9954,22.9954,22.9954,22.9954,22.9954,22.9954,23.1487,23.1487,23.1487
FuelProductionByTimeSlice,UCLMSc,priWIND,AutN,2.74082,2.92125,2.92125,2.92125,2.92125,4.14446,4.14446,4.14446,4.14446,5.25711,6.21669,7.26282,8.28892,8.28892,8.28892,10.3611,10.3611,10.3611,10.3611,15.5417,15.5417,15.5417,15.5417,15.5417,15.5417,15.5417,15.5417,15.5417,15.6453,15.6453,15.6453
FuelProductionByTimeSlice,UCLMSc,priNGAS,WinD,7.26736,14.2776,25.5804,25.5804,25.3698,25.8289,25.8289,32.5988,18.0502,0,0,0,55.5719,58.072,60.0338,49.4198,32.0265,0.658975,63.977,0,26.2083,28.3896,34.1392,70.5413,61.4444,70.5413,70.5413,70.5413,64.3511,70.5413,48.0921
FuelProductionByTimeSlice,UCLMSc,priNGAS,WinN,1.55105,10.3672,18.5743,18.5743,18.5743,18.7548,18.7548,23.6705,26.8845,30.0092,32.4713,36.2375,40.3516,42.1669,43.5914,43.5914,48.2421,49.779,51.1839,51.1839,29.9638,51.2211,51.2211,51.2211,30.5595,32.6429,20.969,32.2774,24.7644,27.8956,32.5467
FuelProductionByTimeSlice,UCLMSc,priNGAS,SprD,0,3.54667,0,0,0,6.41611,0,4.76826,0,31.5831,34.5604,37.2421,26.9545,7.03181,0,51.679,0,60.6954,24.0234,0,62.4537,62.4537,62.4537,62.4537,62.4537,62.4537,0,8.27185,5.1743,0,65.2285
FuelProductionByTimeSlice,UCLMSc,priNGAS,SprN,4.25858,8.36651,14.9898,14.9898,14.9898,15.1354,15.1354,19.1025,23.0696,24.2179,26.2049,25.4835,32.5644,34.0295,35.179,33.1366,38.9322,40.1725,41.3063,41.3063,41.3363,41.3363,41.3363,30.6247,26.7809,41.3363,41.3363,41.3363,41.3363,41.3363,52.7368
FuelProductionByTimeSlice,UCLMSc,priNGAS,SumD,7.12849,14.0048,18.4231,25.0916,25.0916,25.3354,25.3354,31.9759,37.2951,17.6968,23.9404,34.1263,7.03883,56.9623,57.0532,1.213,58.4991,67.2453,69.1432,47.4765,62.8053,69.1934,69.1934,40.9336,54.4812,35.4283,69.1934,69.1934,53.991,69.1934,0
FuelProductionByTimeSlice,UCLMSc,priNGAS,SumN,3.81751,9.18498,16.4561,16.4561,16.4561,16.6161,16.6161,20.9712,25.3264,20.8436,24.5004,27.6671,21.7121,37.3584,34.7789,8.91034,42.7408,44.1024,45.3471,45.3471,45.3801,31.8309,6.85628,5.38561,3.91494,10.5132,45.3801,33.0178,30.66,24.6812,24.5307
FuelProductionByTimeSlice,UCLMSc,priNGAS,AutD,6.71189,13.1864,23.6252,8.37306,0,23.8548,21.9403,30.1072,36.3597,32.5537,35.9302,34.5256,42.2114,53.6334,55.4452,9.07186,61.3606,63.3153,65.1023,38.6474,64.8701,44.4829,65.1496,65.1496,65.1496,65.1496,65.1496,54.4923,65.1496,28.3816,35.3255
FuelProductionByTimeSlice,UCLMSc,priNGAS,AutN,4.53631,8.91216,15.9674,15.9674,15.9674,16.1225,16.1225,20.3483,24.5741,25.7974,27.9139,31.1515,34.6882,36.2488,37.4733,35.7973,41.4713,42.7924,44.0002,38.9968,44.0321,44.0321,44.0321,44.0321,44.0321,44.0321,44.0321,44.0321,44.0321,44.0321,56.1761
FuelProductionByTimeSlice,UCLMSc,secElec1,WinD,19.3434,22.4166,25.4899,28.5631,31.6364,34.7096,37.7829,40.8561,43.9294,47.0026,50.0759,53.1491,56.2223,59.2956,62.3688,55.5929,68.5153,70.4738,74.6618,74.9324,79.8223,82.4538,84.9736,72.8576,75.3447,92.3062,92.333,81.2932,86.1768,101.166,103.304
FuelProductionByTimeSlice,UCLMSc,secElec1,WinN,22.3317,25.8797,29.4277,32.9757,36.5237,40.0718,43.6198,47.1678,50.7158,53.6273,56.0265,59.1616,61.736,66.1479,66.2525,75.257,65.5423,64.7666,68.1446,70.0551,77.6217,77.1566,79.6024,83.7324,78.8378,81.4402,84.0426,88.658,89.2474,94.7491,99.3216
FuelProductionByTimeSlice,UCLMSc,secElec1,SprD,18.9004,21.9033,24.9061,27.909,30.9119,33.9147,36.9176,39.9205,42.9233,45.9262,48.9291,51.9319,54.9348,57.9377,60.9405,63.9434,56.8171,69.9491,72.952,75.9549,67.0112,69.5597,72.1082,87.9663,90.9692,79.7538,82.3023,99.9778,82.7405,85.1531,84.3908
FuelProductionByTimeSlice,UCLMSc,secElec1,SprN,22.4542,26.0217,29.2397,32.1432,35.0467,36.4442,39.4861,41.3906,43.2951,45.054,47.0494,47.8385,52.3515,55.8356,59.3955,62.7148,65.4971,69.0352,65.3328,69.2562,70.7113,73.9362,76.0898,78.779,81.4682,85.6844,86.8467,89.536,92.2252,94.9145,97.9994
FuelProductionByTimeSlice,UCLMSc,secElec1,SumD,18.6864,21.6553,24.6242,27.593,30.5619,33.5308,36.4996,39.4685,42.4374,45.4063,48.3751,51.344,54.3129,57.2817,60.2506,63.2195,66.1883,69.1572,72.1261,75.095,78.0638,81.0327,84.0016,78.3954,83.9098,83.1759,86.498,90.6556,95.5505,94.5968,87.9448
FuelProductionByTimeSlice,UCLMSc,secElec1,SumN,16.6984,19.3514,22.0045,24.6575,27.3105,29.9635,32.6165,35.2695,37.9226,40.5756,43.2286,45.7272,43.8281,41.1203,42.6442,45.3578,56.6475,48.9481,51.124,63.6076,56.2446,68.6371,59.4547,61.556,63.6573,64.0823,66.1301,69.9612,72.0625,72.2733,73.8172
FuelProductionByTimeSlice,UCLMSc,secElec1,AutD,19.1389,22.1797,25.2204,28.2612,31.302,34.3427,37.3835,40.4242,43.465,46.5058,49.5465,52.5873,55.6281,58.6688,61.7096,64.7503,67.7911,70.8319,73.8726,65.4211,79.9541,70.594,82.1919,89.0764,92.1172,92.6914,93.8115,84.7125,99.6214,86.4906,88.4419
FuelProductionByTimeSlice,UCLMSc,secElec1,AutN,20.383,22.6642,26.0512,29.1441,32.237,33.5347,36.775,38.8037,40.8324,42.5323,44.508,47.1084,49.8324,52.5563,55.2803,58.0042,60.7282,63.4521,66.1761,68.9546,71.624,74.348,77.0719,79.7959,82.5198,85.2438,87.9677,90.6917,93.4157,96.1396,98.0404
FuelProductionByTimeSlice,UCLMSc,secElec2,WinD,17.4108,20.177,22.9432,25.7094,28.4756,31.2418,34.008,36.7742,39.5404,42.3066,45.0728,47.839,50.6052,53.3714,56.1376,50.0386,61.67,63.4327,67.2024,67.4459,71.8472,74.2158,76.4839,65.5784,67.817,83.0839,83.108,73.1712,77.5669,91.0585,92.9829
FuelProductionByTimeSlice,UCLMSc,secElec2,WinN,20.1005,23.294,26.4876,29.6811,32.8747,36.0682,39.2617,42.4553,45.6488,48.2694,50.4289,53.2507,55.568,59.5391,59.6332,67.7381,58.994,58.2957,61.3362,63.0559,69.8665,69.4479,71.6493,75.3667,70.9611,73.3035,75.6459,79.8002,80.3307,85.2827,89.3983
FuelProductionByTimeSlice,UCLMSc,secElec2,SprD,17.0121,19.7149,22.4178,25.1206,27.8235,30.5263,33.2292,35.932,38.6349,41.3377,44.0406,46.7434,49.4463,52.1491,54.852,57.5548,51.1405,62.9605,65.6634,68.3662,60.3161,62.61,64.9039,79.1776,81.8805,71.7856,74.0795,89.989,74.4739,76.6455,75.9593
FuelProductionByTimeSlice,UCLMSc,secElec2,SprN,20.2108,23.4219,26.3183,28.9318,31.5452,32.8031,35.5411,37.2553,38.9695,40.5527,42.3487,43.0589,47.1211,50.2571,53.4613,56.449,58.9533,62.1379,58.8054,62.3368,63.6465,66.5492,68.4876,70.9082,73.3287,77.1237,78.1699,80.5904,83.011,85.4316,88.2083
FuelProductionByTimeSlice,UCLMSc,secElec2,SumD,16.8195,19.4917,22.164,24.8362,27.5085,30.1807,32.853,35.5252,38.1975,40.8697,43.542,46.2142,48.8865,51.5587,54.231,56.9032,59.5755,62.2477,64.92,67.5922,70.2645,72.9367,75.609,70.5629,75.5264,74.8658,77.856,81.5982,86.0041,85.1456,79.1582
FuelProductionByTimeSlice,UCLMSc,secElec2,SumN,15.0301,17.418,19.806,22.1939,24.5819,26.9699,29.3578,31.7458,34.1337,36.5217,38.9096,41.1586,39.4492,37.012,38.3836,40.8261,50.9879,44.0577,46.0162,57.2526,50.6252,61.7796,53.5146,55.4059,57.2973,57.6799,59.523,62.9714,64.8628,65.0525,66.4421
FuelProductionByTimeSlice,UCLMSc,secElec2,AutD,17.2267,19.9637,22.7007,25.4376,28.1746,30.9115,33.6485,36.3855,39.1224,41.8594,44.5963,47.3333,50.0703,52.8072,55.5442,58.2811,61.0181,63.755,66.492,58.8849,71.9659,63.5409,73.9801,80.1768,82.9138,83.4306,84.4388,76.2489,89.6682,77.8493,79.6056
FuelProductionByTimeSlice,UCLMSc,secElec2,AutN,18.3465,20.3998,23.4484,26.2323,29.0162,30.1842,33.1008,34.9268,36.7528,38.2829,40.0612,42.4018,44.8536,47.3054,49.7572,52.209,54.6608,57.1126,59.5644,62.0654,64.4681,66.9199,69.3717,71.8235,74.2753,76.7271,79.1789,81.6307,84.0825,86.5343,88.2452
FuelProductionByTimeSlice,UCLMSc,secElec3,WinD,17.4108,20.177,22.9432,25.7094,28.4756,31.2418,34.008,36.7742,39.5404,42.3066,45.0728,47.839,50.6052,53.3714,56.1376,50.0386,61.67,63.4327,67.2024,67.4459,71.8472,74.2158,76.4839,65.5784,67.817,83.0839,83.108,73.1712,77.5669,91.0585,92.9829
FuelProductionByTimeSlice,UCLMSc,secElec3,WinN,20.1005,23.294,26.4876,29.6811,32.8747,36.0682,39.2617,42.4553,45.6488,48.2694,50.4289,53.2507,55.568,59.5391,59.6332,67.7381,58.994,58.2957,61.3362,63.0559,69.8665,69.4479,71.6493,75.3667,70.9611,73.3035,75.6459,79.8002,80.3307,85.2827,89.3983
FuelProductionByTimeSlice,UCLMSc,secElec3,SprD,17.0121,19.7149,22.4178,25.1206,27.8235,30.5263,33.2292,35.932,38.6349,41.3377,44.0406,46.7434,49.4463,52.1491,54.852,57.5548,51.1405,62.9605,65.6634,68.3662,60.3161,62.61,64.9039,79.1776,81.8805,71.7856,74.0795,89.989,74.4739,76.6455,75.9593
FuelProductionByTimeSlice,UCLMSc,secElec3,SprN,20.2108,23.4219,26.3183,28.9318,31.5452,32.8031,35.5411,37.2553,38.9695,40.5527,42.3487,43.0589,47.1211,50.2571,53.4613,56.449,58.9533,62.1379,58.8054,62.3368,63.6465,66.5492,68.4876,70.9082,73.3287,77.1237,78.1699,80.5904,83.011,85.4316,88.2083
FuelProductionByTimeSlice,UCLMSc,secElec3,SumD,16.8195,19.4917,22.164,24.8362,27.5085,30.1807,32.853,35.5252,38.1975,40.8697,43.542,46.2142,48.8865,51.5587,54.231,56.9032,59.5755,62.2477,64.92,67.5922,70.2645,72.9367,75.609,70.5629,75.5264,74.8658,77.856,81.5982,86.0041,85.1456,79.1582
FuelProductionByTimeSlice,UCLMSc,secElec3,SumN,15.0301,17.418,19.806,22.1939,24.5819,26.9699,29.3578,31.7458,34.1337,36.5217,38.9096,41.1586,39.4492,37.012,38.3836,40.8261,50.9879,44.0577,46.0162,57.2526,50.6252,61.7796,53.5146,55.4059,57.2973,57.6799,59.523,62.9714,64.8628,65.0525,66.4421
FuelProductionByTimeSlice,UCLMSc,secElec3,AutD,17.2267,19.9637,22.7007,25.4376,28.1746,30.9115,33.6485,36.3855,39.1224,41.8594,44.5963,47.3333,50.0703,52.8072,55.5442,58.2811,61.0181,63.755,66.492,58.8849,71.9659,63.5409,73.9801,80.1768,82.9138,83.4306,84.4388,76.2489,89.6682,77.8493,79.6056
FuelProductionByTimeSlice,UCLMSc,secElec3,AutN,18.3465,20.3998,23.4484,26.2323,29.0162,30.1842,33.1008,34.9268,36.7528,38.2829,40.0612,42.4018,44.8536,47.3054,49.7572,52.209,54.6608,57.1126,59.5644,62.0654,64.4681,66.9199,69.3717,71.8235,74.2753,76.7271,79.1789,81.6307,84.0825,86.5343,88.2452
FuelProductionByTimeSlice,UCLMSc,priHCO,WinD,13.342,15.0796,28.3124,25.4019,34.8534,20.5581,29.3967,27.1289,36.6978,51.4233,57.6459,58.9733,43.0359,48.3871,47.9957,15.0602,63.6016,49.7959,71.4558,71.4558,0,0,0,0,0,0,0,0,0,0,0
FuelProductionByTimeSlice,UCLMSc,priHCO,WinN,20.5581,18.6027,20.5581,27.6194,37.7561,41.1161,51.8851,51.8851,51.8851,51.8851,51.8851,51.8851,51.8851,51.8851,40.1226,51.8851,17.7514,4.16719,51.8851,0,39.5377,0,0,10.1082,10.124,0,18.6516,0,0,0,0
FuelProductionByTimeSlice,UCLMSc,priHCO,SprD,25.0664,25.0664,25.0664,37.5996,50.1328,50.1328,63.2634,63.2634,63.2634,63.2634,63.2634,63.2634,24.7462,48.6476,63.2634,63.2634,63.2634,63.2634,27.7471,63.2634,0,26.0839,0,0,0,0,0,0,0,0,0
FuelProductionByTimeSlice,UCLMSc,priHCO,SprN,16.5907,16.5907,16.5907,24.8861,33.1814,33.1814,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,41.8722,21.8137,16.9589,41.8722,22.3068,21.1536,36.2228,41.8722,24.8225,19.0098,17.5631,14.9478,12.8116,0
FuelProductionByTimeSlice,UCLMSc,priHCO,SumD,27.7714,27.7714,9.73803,41.6571,52.9003,55.5428,69.53,68.904,70.0904,44.6096,38.387,70.0904,70.0904,3.02384,0,70.0904,0,63.1374,0,24.3166,70.0904,0,0,0,0,0,0,0,0,0,0
FuelProductionByTimeSlice,UCLMSc,priHCO,SumN,15.1508,15.3685,18.2137,20.5549,28.1346,36.4274,43.0746,45.9684,35.2131,45.9684,45.9684,45.9684,45.9684,10.9576,12.5599,45.9684,31.8218,1.80405,0,21.8233,0,45.9684,45.9684,45.9684,45.9684,30.1121,0,0,0,0,0
